source_ip,destination_ip,source_port,destination_port,protocol,timestamp,packet_size,syn_flags,ack_flags,psh_flags,fin_flags,attack_label
7.196.144.6,90.250.234.58,6484,8438,UDP,2024-11-16 03:49:35,61,1,0,1,1,DoS Hulk
210.105.64.97,63.248.206.81,12062,50466,Reserved,2024-11-16 03:49:36,1092,1,0,1,1,SSH-Patator
208.94.126.35,87.184.66.105,40615,12704,TCP,2024-11-16 03:49:37,355,0,0,0,0,Infiltration
209.114.52.138,124.181.50.38,4381,14583,UDP,2024-11-16 03:49:38,873,0,0,1,1,Infiltration
188.16.107.69,125.79.21.187,37683,61086,TCP,2024-11-16 03:49:39,961,1,1,1,1,DoS Slowhttptest
202.78.21.200,206.151.184.41,18491,7437,UDP,2024-11-16 03:49:40,1225,1,1,1,0,DoS Hulk
50.251.129.165,53.205.163.58,21040,50479,TCP,2024-11-16 03:49:41,1388,1,0,1,1,PortScan
3.203.112.92,89.55.89.15,58866,35289,Reserved,2024-11-16 03:49:42,910,1,1,0,1,DoS GoldenEye
146.149.14.181,35.227.164.135,1259,34429,Reserved,2024-11-16 03:49:43,293,1,0,0,0,Infiltration
163.47.121.138,105.33.157.238,4093,51730,UDP,2024-11-16 03:49:44,129,0,1,1,0,SSH-Patator
70.81.83.111,31.41.198.118,8464,20147,Reserved,2024-11-16 03:49:45,423,0,1,0,0,DoS slowloris
104.134.119.172,79.228.122.94,28830,50726,TCP,2024-11-16 03:49:46,1381,1,0,1,1,DoS Hulk
94.201.17.123,71.198.224.229,25738,54593,UDP,2024-11-16 03:49:47,626,1,0,0,1,DoS Hulk
54.171.201.21,153.80.195.44,38726,10439,Reserved,2024-11-16 03:49:48,793,0,0,0,0,DoS Hulk
72.144.169.21,46.25.170.163,51242,59727,UDP,2024-11-16 03:49:49,1025,0,0,1,1,DoS GoldenEye
107.27.19.221,202.160.72.98,58679,56027,UDP,2024-11-16 03:49:50,179,1,0,1,0,DoS Hulk
177.50.2.141,213.100.99.101,32761,54855,Reserved,2024-11-16 03:49:51,1242,0,1,1,1,FTP-Patator
31.84.201.200,136.0.145.187,18197,2303,TCP,2024-11-16 03:49:52,787,1,0,1,1,Heartbleed
117.21.148.5,80.167.6.247,64813,28080,Reserved,2024-11-16 03:49:53,1350,0,0,0,1,DoS Hulk
216.230.40.53,182.189.159.239,31375,64729,UDP,2024-11-16 03:49:54,376,1,0,0,1,Heartbleed
129.170.37.27,114.167.76.218,62540,56790,Reserved,2024-11-16 03:49:55,360,1,0,1,0,SSH-Patator
163.178.45.209,67.136.37.102,60345,22035,UDP,2024-11-16 03:49:56,1426,1,0,1,0,DoS Slowhttptest
22.112.92.220,218.228.68.4,12974,18823,TCP,2024-11-16 03:49:57,148,1,0,1,0,DoS slowloris
25.122.158.183,180.97.22.210,19694,63686,TCP,2024-11-16 03:49:58,1072,1,0,0,0,DoS Hulk
189.71.198.67,16.43.85.57,27360,10039,Reserved,2024-11-16 03:49:59,333,0,1,0,0,Heartbleed
111.60.144.195,150.160.111.25,27430,62239,Reserved,2024-11-16 03:50:00,82,1,0,0,1,PortScan
54.213.71.221,139.43.25.60,57183,12209,TCP,2024-11-16 03:50:01,1430,1,1,1,0,DoS Slowhttptest
159.45.18.120,56.220.77.232,61112,4394,UDP,2024-11-16 03:50:02,1197,0,1,1,0,Heartbleed
77.97.142.116,90.121.209.189,7802,58908,TCP,2024-11-16 03:50:03,1163,1,0,1,0,SSH-Patator
176.183.201.48,12.196.44.127,49512,18561,TCP,2024-11-16 03:50:04,1055,1,0,0,1,DoS Hulk
135.177.166.205,7.110.221.138,60440,37095,TCP,2024-11-16 03:50:05,180,1,0,1,0,Heartbleed
61.192.137.137,45.119.66.248,44820,45244,UDP,2024-11-16 03:50:06,515,0,0,0,1,BENIGN
11.79.79.163,37.137.41.138,49067,35294,Reserved,2024-11-16 03:50:07,837,0,1,1,0,Infiltration
202.158.95.213,4.192.99.214,63787,54895,Reserved,2024-11-16 03:50:08,809,1,1,0,1,BENIGN
18.81.108.221,112.146.207.81,18387,31367,TCP,2024-11-16 03:50:09,77,0,1,1,1,DoS slowloris
55.201.10.220,184.140.110.97,9013,45242,Reserved,2024-11-16 03:50:10,1245,0,0,1,1,SSH-Patator
27.142.81.87,53.151.62.37,49693,36123,TCP,2024-11-16 03:50:11,1223,0,0,1,1,DoS slowloris
218.207.204.29,212.113.167.107,65371,55142,UDP,2024-11-16 03:50:12,954,1,1,0,1,FTP-Patator
66.34.69.96,114.77.153.142,6799,17795,UDP,2024-11-16 03:50:13,218,0,1,1,0,PortScan
191.108.139.247,206.80.3.169,60597,44375,TCP,2024-11-16 03:50:14,969,0,1,1,1,SSH-Patator
195.59.155.225,55.98.235.204,12197,61649,TCP,2024-11-16 03:50:15,1446,1,0,1,1,DoS Slowhttptest
218.98.65.37,5.23.35.128,53199,35153,TCP,2024-11-16 03:50:16,816,1,0,0,0,FTP-Patator
165.167.45.46,4.125.14.206,1546,14467,UDP,2024-11-16 03:50:17,733,1,0,1,0,DoS Slowhttptest
194.142.112.184,172.72.157.195,45009,13982,UDP,2024-11-16 03:50:18,1237,0,0,0,0,SSH-Patator
204.73.123.194,20.109.137.174,35703,8194,UDP,2024-11-16 03:50:19,980,1,0,1,1,DoS slowloris
177.241.60.17,211.42.73.149,51176,38699,UDP,2024-11-16 03:50:20,1422,0,1,1,1,DoS Hulk
118.245.205.225,89.163.2.199,58033,27722,Reserved,2024-11-16 03:50:21,1252,1,0,1,1,DoS Hulk
132.61.106.212,42.11.167.197,41338,56312,TCP,2024-11-16 03:50:22,1207,1,1,1,1,BENIGN
88.142.0.109,131.74.210.214,60160,51978,Reserved,2024-11-16 03:50:23,1327,1,0,1,0,PortScan
94.30.152.10,188.1.110.146,1441,4675,Reserved,2024-11-16 03:50:24,397,0,0,0,0,DoS Slowhttptest
22.217.215.175,93.164.103.38,37408,19007,Reserved,2024-11-16 03:50:25,1432,0,1,1,1,Heartbleed
19.112.119.104,184.223.234.197,23093,51315,UDP,2024-11-16 03:50:26,458,0,1,0,0,BENIGN
148.45.14.253,143.208.35.145,65352,16023,Reserved,2024-11-16 03:50:27,1245,0,1,1,1,DoS slowloris
177.83.74.83,88.123.113.121,42698,57819,UDP,2024-11-16 03:50:28,1108,0,1,1,0,SSH-Patator
147.173.127.129,75.33.112.66,49319,36904,TCP,2024-11-16 03:50:29,1488,0,1,0,1,DDoS
77.152.134.218,23.102.100.247,33177,58998,TCP,2024-11-16 03:50:30,398,0,1,0,0,Infiltration
208.45.60.104,19.188.60.69,52131,25328,Reserved,2024-11-16 03:50:31,1068,0,1,0,1,DoS Slowhttptest
24.124.207.148,88.172.51.70,33889,52692,Reserved,2024-11-16 03:50:32,608,1,0,0,0,Heartbleed
74.183.107.48,46.75.239.124,7915,29210,TCP,2024-11-16 03:50:33,1042,0,0,1,0,DoS Hulk
40.247.188.48,98.243.131.36,57223,59625,UDP,2024-11-16 03:50:34,525,0,1,1,1,BENIGN
75.149.135.234,186.28.229.3,17638,19906,UDP,2024-11-16 03:50:35,269,0,0,1,0,BENIGN
209.195.173.150,82.191.218.161,22885,5171,TCP,2024-11-16 03:50:36,604,1,1,1,0,FTP-Patator
159.114.162.219,66.153.127.211,21051,64161,TCP,2024-11-16 03:50:37,202,0,1,1,1,Heartbleed
122.19.199.204,116.120.5.107,8168,31905,Reserved,2024-11-16 03:50:38,1124,0,1,1,0,PortScan
4.82.125.196,215.175.112.170,63468,61525,Reserved,2024-11-16 03:50:39,794,1,0,0,0,DoS slowloris
126.169.164.85,207.37.181.79,14420,37815,UDP,2024-11-16 03:50:40,596,0,0,0,1,DoS GoldenEye
143.155.241.176,104.192.109.27,52444,29319,UDP,2024-11-16 03:50:41,847,0,0,1,0,DoS Hulk
27.179.173.188,110.17.155.47,61402,27984,Reserved,2024-11-16 03:50:42,1410,1,0,0,1,SSH-Patator
134.211.9.239,40.108.123.196,16429,3108,Reserved,2024-11-16 03:50:43,885,0,0,0,0,DoS Slowhttptest
62.50.67.206,108.82.79.200,14045,35424,UDP,2024-11-16 03:50:44,1366,0,0,1,0,DoS Hulk
181.182.181.19,199.7.147.129,41508,41142,UDP,2024-11-16 03:50:45,340,1,1,1,1,DoS Hulk
108.13.93.128,34.127.169.107,49698,25651,Reserved,2024-11-16 03:50:46,538,0,1,0,0,PortScan
88.133.211.14,26.196.64.149,14021,39348,Reserved,2024-11-16 03:50:47,366,1,0,1,0,Heartbleed
104.155.231.117,22.117.8.111,24399,34779,UDP,2024-11-16 03:50:48,200,0,1,0,1,DoS GoldenEye
150.191.121.27,18.122.118.43,25566,50278,TCP,2024-11-16 03:50:49,668,0,0,1,0,FTP-Patator
73.207.163.46,135.107.176.53,16392,12142,Reserved,2024-11-16 03:50:50,1216,0,0,1,0,FTP-Patator
1.49.41.205,74.82.135.19,47836,51635,Reserved,2024-11-16 03:50:51,1366,1,0,0,1,DoS slowloris
96.224.18.208,150.187.197.65,34822,51804,TCP,2024-11-16 03:50:52,857,1,0,0,0,DoS Hulk
165.206.193.242,41.16.138.236,63943,19316,UDP,2024-11-16 03:50:53,607,0,1,0,1,Heartbleed
125.134.247.143,156.29.117.207,37329,48412,TCP,2024-11-16 03:50:54,976,0,0,0,0,SSH-Patator
132.126.117.94,3.19.56.47,15202,1473,UDP,2024-11-16 03:50:55,945,0,1,1,0,DoS Hulk
200.204.91.35,6.235.196.172,4651,38134,TCP,2024-11-16 03:50:56,515,0,0,1,1,DoS slowloris
65.155.82.218,98.69.199.225,23994,49267,TCP,2024-11-16 03:50:57,506,0,0,1,1,DoS Slowhttptest
205.114.249.187,85.87.211.179,61029,46080,TCP,2024-11-16 03:50:58,357,1,1,0,0,DoS GoldenEye
3.167.180.93,142.226.205.89,3463,43587,Reserved,2024-11-16 03:50:59,1001,0,0,0,1,Infiltration
207.83.34.38,160.135.132.105,44266,38324,UDP,2024-11-16 03:51:00,239,0,1,0,1,DoS Hulk
102.95.119.102,106.37.230.8,62615,23854,UDP,2024-11-16 03:51:01,65,1,1,0,1,BENIGN
132.250.169.56,87.3.126.248,5820,52238,UDP,2024-11-16 03:51:02,793,0,1,1,1,PortScan
201.12.99.218,71.105.242.131,12113,26467,Reserved,2024-11-16 03:51:03,465,1,0,0,1,DoS Hulk
117.114.75.148,167.33.124.106,6532,34738,Reserved,2024-11-16 03:51:04,1300,1,1,1,0,DoS GoldenEye
10.57.57.57,135.31.255.150,49059,62531,Reserved,2024-11-16 03:51:05,391,1,0,0,0,BENIGN
27.126.186.176,144.11.169.65,29647,29066,TCP,2024-11-16 03:51:06,486,1,0,0,1,Heartbleed
185.217.41.84,5.219.207.195,32690,9627,UDP,2024-11-16 03:51:07,647,1,0,0,0,PortScan
114.243.241.184,100.232.84.107,14372,48280,TCP,2024-11-16 03:51:08,125,0,0,1,1,DoS Slowhttptest
98.101.255.7,155.28.223.249,1133,26394,UDP,2024-11-16 03:51:09,557,0,0,1,0,DDoS
105.111.156.160,126.17.207.20,57458,13211,UDP,2024-11-16 03:51:10,1159,1,1,0,0,SSH-Patator
84.196.21.166,211.174.182.109,34923,25908,UDP,2024-11-16 03:51:11,1264,0,0,0,1,FTP-Patator
106.227.0.246,88.80.163.61,33123,10656,Reserved,2024-11-16 03:51:12,1046,0,0,0,0,PortScan
176.1.212.231,132.19.229.194,38792,4804,Reserved,2024-11-16 03:51:13,957,1,0,1,0,DoS GoldenEye
6.61.41.46,64.36.71.152,11252,5063,Reserved,2024-11-16 03:51:14,437,1,1,0,0,DoS slowloris
219.52.175.174,128.141.212.71,58248,40217,UDP,2024-11-16 03:51:15,1497,0,0,0,1,FTP-Patator
73.184.107.238,4.36.149.32,46226,58422,Reserved,2024-11-16 03:51:16,525,1,0,1,1,FTP-Patator
82.164.0.193,5.113.0.40,2544,48030,Reserved,2024-11-16 03:51:17,227,1,1,1,1,DoS slowloris
5.220.93.159,173.249.110.103,27086,25406,UDP,2024-11-16 03:51:18,500,0,1,0,1,Heartbleed
7.161.207.185,65.226.134.53,45565,63924,Reserved,2024-11-16 03:51:19,1257,0,1,1,0,FTP-Patator
174.191.23.108,4.27.238.145,45304,55837,TCP,2024-11-16 03:51:20,930,0,0,0,1,DoS GoldenEye
214.246.58.135,78.186.73.97,33253,15210,TCP,2024-11-16 03:51:21,748,0,0,0,1,BENIGN
155.213.167.197,145.121.0.158,60437,47124,UDP,2024-11-16 03:51:22,1145,1,0,0,0,DoS slowloris
213.228.237.107,182.70.212.230,62582,62399,TCP,2024-11-16 03:51:23,715,1,1,0,0,DoS Hulk
134.154.72.117,138.117.178.63,17532,38612,Reserved,2024-11-16 03:51:24,757,1,0,0,1,DDoS
205.115.105.99,148.224.85.176,63155,29094,TCP,2024-11-16 03:51:25,605,0,0,0,1,DDoS
132.47.110.185,71.118.177.81,49935,52263,UDP,2024-11-16 03:51:26,1340,1,0,1,1,DoS GoldenEye
119.231.228.204,3.89.35.110,19175,36388,Reserved,2024-11-16 03:51:27,1288,0,1,0,0,SSH-Patator
9.212.105.250,164.35.206.248,41779,27331,TCP,2024-11-16 03:51:28,1094,0,0,0,0,Infiltration
118.185.250.216,182.250.220.225,17148,19585,Reserved,2024-11-16 03:51:29,697,0,0,0,0,Heartbleed
7.224.90.153,134.106.150.252,41155,6113,TCP,2024-11-16 03:51:30,1157,0,1,0,1,FTP-Patator
29.202.0.147,146.182.107.224,65218,29320,TCP,2024-11-16 03:51:31,702,1,1,0,0,DoS GoldenEye
142.171.52.107,89.131.2.131,3657,12849,Reserved,2024-11-16 03:51:32,1070,1,1,0,1,DoS Hulk
69.249.210.11,25.56.247.35,21295,19578,Reserved,2024-11-16 03:51:33,1162,0,1,0,0,Heartbleed
170.40.162.66,78.56.166.94,8832,27951,TCP,2024-11-16 03:51:34,1188,0,1,0,1,DoS GoldenEye
151.1.180.78,109.113.230.187,33544,52029,Reserved,2024-11-16 03:51:35,970,1,1,1,0,DDoS
203.180.180.67,35.214.170.217,44944,20541,UDP,2024-11-16 03:51:36,70,0,0,1,1,FTP-Patator
107.192.130.143,71.193.178.14,1189,45367,TCP,2024-11-16 03:51:37,91,0,1,1,1,Infiltration
17.163.123.157,136.65.20.57,22982,5017,Reserved,2024-11-16 03:51:38,845,0,1,1,1,FTP-Patator
167.131.94.3,17.158.41.8,44633,27473,Reserved,2024-11-16 03:51:39,160,1,1,0,1,DoS Hulk
93.7.197.145,205.76.48.211,1374,50951,TCP,2024-11-16 03:51:40,467,0,1,0,1,PortScan
168.233.27.215,108.1.166.219,49149,56395,Reserved,2024-11-16 03:51:41,689,0,1,1,1,DoS slowloris
153.68.85.137,103.150.203.239,20943,35244,UDP,2024-11-16 03:51:42,595,1,1,1,0,FTP-Patator
88.133.211.14,55.80.115.222,44249,56594,TCP,2024-11-16 03:51:43,1031,1,0,1,1,DoS slowloris
214.22.160.218,209.231.210.86,58488,52319,Reserved,2024-11-16 03:51:44,1135,1,0,1,1,Heartbleed
153.4.67.185,51.58.217.179,13658,27450,Reserved,2024-11-16 03:51:45,1462,0,1,1,1,DoS Slowhttptest
158.41.24.93,15.34.99.59,1461,21468,TCP,2024-11-16 03:51:46,349,0,1,1,1,SSH-Patator
20.35.40.194,19.162.188.21,21520,42346,Reserved,2024-11-16 03:51:47,1193,0,1,1,0,DoS GoldenEye
192.167.156.196,87.15.246.134,48167,7497,Reserved,2024-11-16 03:51:48,1193,0,0,0,1,DDoS
108.208.154.23,216.179.205.10,54762,48953,TCP,2024-11-16 03:51:49,1396,0,1,1,1,DoS Hulk
219.212.78.68,202.110.4.142,64153,16802,UDP,2024-11-16 03:51:50,988,0,1,1,0,FTP-Patator
107.206.43.7,174.191.20.174,62336,56710,UDP,2024-11-16 03:51:51,283,0,1,0,1,Heartbleed
22.145.127.63,161.222.131.207,28338,64808,UDP,2024-11-16 03:51:52,216,1,0,0,1,PortScan
16.2.2.11,97.69.22.21,11255,42583,UDP,2024-11-16 03:51:53,1024,0,0,1,1,BENIGN
153.193.85.59,87.248.80.146,21573,58437,Reserved,2024-11-16 03:51:54,698,0,0,1,0,DDoS
154.169.174.131,30.89.15.205,18580,15238,Reserved,2024-11-16 03:51:55,886,1,1,1,0,DoS GoldenEye
147.66.4.27,172.248.26.55,16907,14446,UDP,2024-11-16 03:51:56,697,1,1,0,1,DoS GoldenEye
157.38.9.38,30.90.229.64,60778,65371,TCP,2024-11-16 03:51:57,833,0,1,0,1,DoS slowloris
119.155.203.15,22.96.141.94,21738,25647,TCP,2024-11-16 03:51:58,1007,0,1,0,1,SSH-Patator
201.17.2.204,134.230.89.253,7828,3721,UDP,2024-11-16 03:51:59,784,1,0,0,0,DoS Slowhttptest
101.221.182.206,97.82.211.247,50151,9350,Reserved,2024-11-16 03:52:00,739,1,0,1,1,PortScan
177.13.166.100,62.78.164.203,44457,12679,TCP,2024-11-16 03:52:01,735,0,1,1,1,DoS slowloris
87.175.66.17,16.93.245.189,45861,8845,Reserved,2024-11-16 03:52:02,1175,1,1,0,0,DoS Slowhttptest
215.137.227.92,212.63.179.82,52181,42933,TCP,2024-11-16 03:52:03,960,0,0,1,1,PortScan
64.181.179.244,12.165.50.123,61041,53171,Reserved,2024-11-16 03:52:04,1415,0,0,0,0,Infiltration
157.144.52.47,211.238.31.119,53218,1193,Reserved,2024-11-16 03:52:05,1086,0,0,1,0,DoS GoldenEye
204.233.79.179,135.24.164.162,34128,40898,UDP,2024-11-16 03:52:06,414,1,1,1,0,Heartbleed
30.73.195.245,49.17.224.109,60447,23947,UDP,2024-11-16 03:52:07,809,0,0,1,0,DoS Hulk
138.132.92.157,24.18.96.224,28913,10262,Reserved,2024-11-16 03:52:08,1081,1,0,1,1,FTP-Patator
140.165.109.172,150.218.98.100,46703,29573,UDP,2024-11-16 03:52:09,635,1,0,0,1,Heartbleed
115.199.220.6,164.154.4.33,15334,49079,TCP,2024-11-16 03:52:10,695,1,0,1,1,DDoS
65.229.32.171,82.29.61.66,62968,65038,Reserved,2024-11-16 03:52:11,213,1,1,0,1,Infiltration
105.136.43.73,121.217.200.78,38073,62654,TCP,2024-11-16 03:52:12,628,0,0,0,1,SSH-Patator
30.109.18.78,53.66.19.94,50747,20425,Reserved,2024-11-16 03:52:13,102,0,0,0,0,SSH-Patator
119.164.112.86,223.13.171.153,13705,56946,UDP,2024-11-16 03:52:14,72,1,1,0,1,BENIGN
93.253.30.166,125.241.156.141,35327,46779,Reserved,2024-11-16 03:52:15,1145,0,1,1,0,Heartbleed
96.212.134.229,139.189.60.218,56156,33146,UDP,2024-11-16 03:52:16,121,1,0,1,1,SSH-Patator
208.191.59.165,64.210.109.89,18329,8755,TCP,2024-11-16 03:52:17,677,1,1,0,1,DoS Hulk
47.99.102.225,67.47.220.145,48814,28522,Reserved,2024-11-16 03:52:18,1137,0,1,0,1,Infiltration
197.187.166.91,5.102.177.152,19607,16374,Reserved,2024-11-16 03:52:19,1014,0,1,1,1,Infiltration
40.197.23.234,223.237.237.199,1536,37588,UDP,2024-11-16 03:52:20,1037,1,1,0,0,DoS Hulk
182.75.121.57,220.73.12.184,30447,48998,UDP,2024-11-16 03:52:21,1024,0,0,1,0,DDoS
74.196.240.152,90.51.63.208,44681,22567,TCP,2024-11-16 03:52:22,355,0,0,1,1,DoS GoldenEye
36.214.43.155,104.92.97.63,22848,12484,Reserved,2024-11-16 03:52:23,120,1,0,1,1,SSH-Patator
207.61.195.36,163.124.200.79,52165,60957,TCP,2024-11-16 03:52:24,637,0,0,1,0,DoS Slowhttptest
55.238.103.203,133.40.234.215,32756,10015,UDP,2024-11-16 03:52:25,354,0,0,0,0,SSH-Patator
18.167.67.30,45.73.191.252,23294,38010,Reserved,2024-11-16 03:52:26,902,0,1,0,0,SSH-Patator
193.15.174.199,25.128.60.120,60464,43275,UDP,2024-11-16 03:52:27,738,0,0,1,1,PortScan
82.96.111.175,80.187.231.153,9010,36152,TCP,2024-11-16 03:52:28,182,0,0,1,1,DoS GoldenEye
189.237.123.145,115.251.48.107,55211,35367,Reserved,2024-11-16 03:52:29,730,0,1,1,0,PortScan
3.213.218.73,59.17.59.174,46683,1448,TCP,2024-11-16 03:52:30,505,0,1,0,0,BENIGN
29.238.167.154,133.41.92.181,25274,58655,TCP,2024-11-16 03:52:31,215,1,0,1,1,SSH-Patator
47.185.121.194,114.117.67.222,55340,34222,UDP,2024-11-16 03:52:32,50,1,1,1,1,DoS GoldenEye
77.2.248.240,202.242.108.22,43294,22786,UDP,2024-11-16 03:52:33,159,0,1,0,0,BENIGN
169.88.245.60,19.48.84.136,38080,5259,Reserved,2024-11-16 03:52:34,464,1,0,1,1,DDoS
122.58.128.137,20.153.75.92,8839,32112,TCP,2024-11-16 03:52:35,370,0,0,0,0,SSH-Patator
19.218.15.61,145.166.31.98,39041,20926,TCP,2024-11-16 03:52:36,58,0,1,1,1,BENIGN
84.161.211.236,145.211.89.136,34218,13565,Reserved,2024-11-16 03:52:37,308,1,1,0,1,PortScan
218.16.72.2,47.115.99.208,27119,64334,Reserved,2024-11-16 03:52:38,260,0,0,1,1,DoS GoldenEye
45.53.105.27,62.177.232.88,52144,8902,UDP,2024-11-16 03:52:39,980,1,0,1,0,DoS Slowhttptest
34.212.123.117,33.0.235.97,3176,49349,UDP,2024-11-16 03:52:40,1231,1,0,0,1,DoS Hulk
215.219.63.158,50.80.58.64,63806,45204,TCP,2024-11-16 03:52:41,1265,0,0,0,0,DoS Slowhttptest
161.34.59.247,80.214.93.191,5244,9412,TCP,2024-11-16 03:52:42,1024,1,0,1,1,SSH-Patator
164.2.244.165,113.221.208.74,50001,58497,UDP,2024-11-16 03:52:43,1235,0,0,1,1,PortScan
218.62.245.196,206.191.208.196,23348,4300,Reserved,2024-11-16 03:52:44,1051,1,1,0,1,DoS Hulk
100.158.11.195,63.86.134.28,55030,58232,TCP,2024-11-16 03:52:45,1464,1,1,1,0,DoS Slowhttptest
215.171.77.184,109.27.116.162,8008,14952,TCP,2024-11-16 03:52:46,388,1,1,0,0,BENIGN
192.131.72.3,133.218.137.182,20724,26014,TCP,2024-11-16 03:52:47,453,0,0,0,0,PortScan
5.122.121.230,114.142.133.14,6734,6799,Reserved,2024-11-16 03:52:48,1494,1,1,1,1,Heartbleed
37.82.149.71,159.140.126.104,23302,30663,TCP,2024-11-16 03:52:49,730,0,0,0,1,Infiltration
90.247.77.42,69.159.235.169,13670,49872,UDP,2024-11-16 03:52:50,972,0,0,0,1,Heartbleed
72.127.32.173,84.131.200.112,55534,63208,Reserved,2024-11-16 03:52:51,149,0,0,0,1,DDoS
171.17.32.179,58.9.135.248,62070,16722,TCP,2024-11-16 03:52:52,649,0,0,0,0,Infiltration
62.71.72.144,167.99.9.212,53779,39315,UDP,2024-11-16 03:52:53,139,1,0,1,1,Heartbleed
84.98.147.142,70.180.191.172,23466,12396,TCP,2024-11-16 03:52:54,320,1,1,0,0,PortScan
46.173.214.202,124.176.232.237,38828,22212,TCP,2024-11-16 03:52:55,519,1,1,1,0,Infiltration
182.240.90.165,37.22.220.62,50615,10416,UDP,2024-11-16 03:52:56,748,0,1,0,1,DoS Slowhttptest
114.11.36.168,6.13.232.149,10130,1416,UDP,2024-11-16 03:52:57,94,1,1,1,0,DoS Hulk
35.32.93.159,112.131.27.179,53626,51541,TCP,2024-11-16 03:52:58,122,1,0,0,0,DoS Slowhttptest
29.49.202.78,211.10.122.130,54917,50155,TCP,2024-11-16 03:52:59,454,1,1,0,0,DoS Hulk
25.203.175.243,120.178.87.169,63999,63779,TCP,2024-11-16 03:53:00,506,0,1,0,1,DDoS
82.201.171.204,122.178.99.223,6596,10085,TCP,2024-11-16 03:53:01,1189,0,1,0,0,DoS GoldenEye
215.215.101.40,166.90.132.147,16246,24777,Reserved,2024-11-16 03:53:02,212,1,0,0,0,DoS Hulk
170.143.108.12,8.101.200.234,5330,43005,TCP,2024-11-16 03:53:03,180,0,1,1,0,DDoS
47.49.120.16,146.223.226.252,25173,36148,Reserved,2024-11-16 03:53:04,1131,1,1,0,0,DoS slowloris
102.89.228.200,207.51.191.167,42580,32985,TCP,2024-11-16 03:53:05,561,1,1,1,1,SSH-Patator
82.136.72.13,133.71.160.242,60107,60963,Reserved,2024-11-16 03:53:06,1236,0,1,0,0,DoS Hulk
5.156.203.61,59.132.17.44,52472,24789,Reserved,2024-11-16 03:53:07,1388,1,1,1,1,BENIGN
55.22.94.146,212.77.121.174,63647,23693,UDP,2024-11-16 03:53:08,549,1,0,1,0,DoS Slowhttptest
99.11.76.245,64.136.124.27,12575,5282,Reserved,2024-11-16 03:53:09,304,1,1,0,1,PortScan
19.185.43.117,73.89.108.148,50224,61763,UDP,2024-11-16 03:53:10,804,0,0,1,1,DoS slowloris
25.204.14.173,186.248.103.120,30515,7269,TCP,2024-11-16 03:53:11,1284,0,1,0,1,DoS Hulk
78.4.161.185,97.165.50.96,58632,60180,Reserved,2024-11-16 03:53:12,419,1,0,0,0,Infiltration
200.36.245.168,40.17.56.8,46577,18697,Reserved,2024-11-16 03:53:13,1153,0,1,1,1,FTP-Patator
81.72.34.25,45.234.81.174,65089,59913,TCP,2024-11-16 03:53:14,1351,0,1,0,0,FTP-Patator
218.112.147.85,130.216.213.96,11111,51984,TCP,2024-11-16 03:53:15,657,0,0,0,1,BENIGN
178.250.70.234,104.115.243.229,16673,49260,UDP,2024-11-16 03:53:16,722,1,0,0,1,BENIGN
141.230.120.70,94.154.40.136,47087,47091,UDP,2024-11-16 03:53:17,1442,1,0,0,1,DDoS
93.48.18.199,215.90.141.73,44852,40180,UDP,2024-11-16 03:53:18,953,0,1,0,1,SSH-Patator
6.138.3.212,219.254.30.72,39742,42942,TCP,2024-11-16 03:53:19,178,0,1,1,0,DoS slowloris
93.99.149.133,103.168.213.89,54473,44887,UDP,2024-11-16 03:53:20,264,0,1,1,1,DoS Hulk
123.205.25.34,141.119.68.132,27193,15297,UDP,2024-11-16 03:53:21,591,1,1,0,1,DDoS
189.249.145.191,60.144.252.148,4717,18879,TCP,2024-11-16 03:53:22,511,1,0,1,0,Infiltration
156.91.120.72,65.200.198.108,29296,54586,TCP,2024-11-16 03:53:23,1035,1,0,0,0,FTP-Patator
192.230.74.72,101.104.213.185,54038,19109,TCP,2024-11-16 03:53:24,1241,1,1,0,0,DoS Slowhttptest
220.167.130.248,80.254.20.169,15891,13223,TCP,2024-11-16 03:53:25,532,1,0,0,1,SSH-Patator
3.202.16.148,113.38.16.194,47760,61233,UDP,2024-11-16 03:53:26,1347,1,0,1,1,DDoS
219.95.130.248,91.220.229.230,30113,1678,TCP,2024-11-16 03:53:27,437,0,1,0,1,BENIGN
119.130.19.148,179.192.106.2,53025,43376,TCP,2024-11-16 03:53:28,89,1,1,1,0,Heartbleed
14.75.86.242,3.146.28.165,15040,34832,TCP,2024-11-16 03:53:29,138,0,0,1,0,Infiltration
196.20.173.180,96.16.3.225,16726,7879,TCP,2024-11-16 03:53:30,59,0,0,0,0,PortScan
52.28.179.131,167.197.85.7,46586,42681,Reserved,2024-11-16 03:53:31,93,0,0,0,1,DoS Slowhttptest
147.210.157.210,170.127.96.10,12725,22970,Reserved,2024-11-16 03:53:32,1408,0,0,1,1,DoS slowloris
55.76.149.175,86.109.148.88,36675,43126,UDP,2024-11-16 03:53:33,764,0,0,0,0,DoS GoldenEye
191.0.8.12,152.171.2.89,42046,9723,UDP,2024-11-16 03:53:34,454,0,1,0,1,DoS GoldenEye
48.253.80.223,45.224.68.68,43801,45882,TCP,2024-11-16 03:53:35,1130,1,0,1,1,FTP-Patator
203.200.235.185,221.104.243.87,18676,50389,UDP,2024-11-16 03:53:36,485,0,0,1,1,DoS slowloris
187.206.239.194,70.164.69.135,30196,15296,UDP,2024-11-16 03:53:37,1384,0,0,1,1,SSH-Patator
