"source_ip","protocol_name","total_packet_forwarded"
"54.192.37.75",TCP,4.0
"52.216.85.85",TCP,4.0
"63.251.109.86",TCP,4.0
"165.227.142.209",TCP,4.0
"52.22.158.228",TCP,4.0
"173.194.8.47",TCP,4.0
"212.71.236.106",TCP,4.0
"52.216.86.3",TCP,4.0
"54.192.37.97",TCP,4.0
"52.84.26.92",TCP,4.0
"23.46.62.46",TCP,4.0
"54.192.36.49",TCP,4.0
"63.251.85.47",TCP,4.0
"185.14.169.125",TCP,4.0
"23.206.124.237",TCP,4.0
"52.84.28.36",TCP,4.0
"23.206.125.85",TCP,4.0
"52.218.48.228",TCP,4.0
"192.175.202.200",TCP,4.0
"64.233.183.154",TCP,4.0
"85.114.144.196",TCP,4.0
"64.233.183.155",TCP,4.0
"104.16.77.22",TCP,4.0
"121.12.97.19",TCP,4.0
"52.84.40.214",TCP,4.0
"91.192.149.101",TCP,4.0
"54.192.48.130",TCP,4.0
"46.45.154.116",TCP,4.0
"64.74.126.11",TCP,4.0
"2.23.105.50",TCP,4.0
"198.232.124.252",TCP,4.0
"64.34.226.86",TCP,4.0
"34.196.87.28",TCP,4.0
"64.95.32.23",TCP,4.0
"213.155.156.165",TCP,4.0
"64.95.32.39",TCP,4.0
"158.69.119.82",TCP,4.0
"64.95.32.51",TCP,4.0
"64.95.32.17",TCP,4.0
"64.95.32.52",TCP,4.0
"54.192.48.181",TCP,4.0
"52.219.74.12",TCP,4.0
"34.196.88.86",TCP,4.0
"52.84.37.117",TCP,4.0
"149.56.241.101",TCP,4.0
"52.84.37.55",TCP,4.0
"34.197.200.120",TCP,4.0
"205.217.167.18",TCP,4.0
"213.180.193.131",TCP,4.0
"23.199.207.39",TCP,4.0
"66.119.34.47",TCP,4.0
"104.17.54.121",TCP,4.0
"66.135.211.23",TCP,4.0
"149.56.27.148",TCP,4.0
"13.58.30.207",TCP,4.0
"52.6.191.24",TCP,4.0
"52.84.6.105",TCP,4.0
"34.200.118.132",TCP,4.0
"45.55.101.135",TCP,4.0
"52.84.40.139",TCP,4.0
"52.84.6.98",TCP,4.0
"52.22.224.22",TCP,4.0
"198.24.170.178",TCP,4.0
"66.135.211.38",TCP,4.0
"23.219.212.122",TCP,4.0
"192.35.249.111",TCP,4.0
"141.0.174.19",TCP,4.0
"52.22.243.165",TCP,4.0
"54.192.48.201",TCP,4.0
"66.150.48.58",TCP,4.0
"46.137.177.35",TCP,4.0
"66.155.106.152",TCP,4.0
"46.166.188.35",TCP,4.0
"212.95.74.42",TCP,4.0
"213.239.222.29",TCP,4.0
"185.80.53.234",TCP,4.0
"107.21.253.211",TCP,4.0
"52.6.70.163",TCP,4.0
"52.2.131.201",TCP,4.0
"151.101.1.134",TCP,4.0
"52.28.174.179",TCP,4.0
"205.218.48.210",TCP,4.0
"23.23.100.193",TCP,4.0
"52.25.186.13",TCP,4.0
"23.23.102.58",TCP,4.0
"52.84.40.61",TCP,4.0
"89.249.22.218",TCP,4.0
"107.23.49.153",TCP,4.0
"5.187.1.122",TCP,4.0
"52.14.31.221",TCP,4.0
"23.23.107.183",TCP,4.0
"165.254.34.41",TCP,4.0
"104.17.212.37",TCP,4.0
"213.155.156.169",TCP,4.0
"142.4.216.210",TCP,4.0
"13.79.162.43",TCP,4.0
"144.160.147.43",TCP,4.0
"13.112.60.248",TCP,4.0
"52.68.75.183",TCP,4.0
"206.126.112.141",TCP,4.0
"216.52.31.83",TCP,4.0
"52.84.60.157",TCP,4.0
"5.79.102.193",TCP,4.0
"165.254.34.90",TCP,4.0
"144.76.175.135",TCP,4.0
"108.161.187.9",TCP,4.0
"52.84.64.44",TCP,4.0
"52.29.252.106",TCP,4.0
"128.199.202.113",TCP,4.0
"52.166.75.171",TCP,4.0
"52.3.55.179",TCP,4.0
"52.3.104.252",TCP,4.0
"52.69.58.56",TCP,4.0
"174.35.50.74",TCP,4.0
"52.20.109.239",TCP,4.0
"110.76.141.122",TCP,4.0
"34.199.178.227",TCP,4.0
"67.199.248.14",TCP,4.0
"23.195.254.71",TCP,4.0
"34.203.22.189",TCP,4.0
"52.30.215.230",TCP,4.0
"151.101.128.184",TCP,4.0
"184.173.177.152",TCP,4.0
"209.107.208.10",TCP,4.0
"184.173.177.153",TCP,4.0
"52.3.199.4",TCP,4.0
"50.16.220.202",TCP,4.0
"185.88.180.204",TCP,4.0
"52.30.60.225",TCP,4.0
"68.142.108.145",TCP,4.0
"34.199.96.50",TCP,4.0
"50.16.19.35",TCP,4.0
"172.217.11.19",TCP,4.0
"52.3.60.18",TCP,4.0
"104.196.10.168",TCP,4.0
"54.192.37.98",TCP,4.0
"52.20.247.210",TCP,4.0
"104.196.212.162",TCP,4.0
"52.20.30.114",TCP,4.0
"52.19.146.206",TCP,4.0
"52.33.185.95",TCP,4.0
"202.47.25.70",TCP,4.0
"69.164.41.23",TCP,4.0
"113.200.98.150",TCP,4.0
"52.84.93.162",TCP,4.0
"54.192.39.111",TCP,4.0
"54.200.38.12",TCP,4.0
"34.204.153.122",TCP,4.0
"109.200.201.58",TCP,4.0
"104.25.232.13",TCP,4.0
"52.7.70.117",TCP,4.0
"52.69.18.107",TCP,4.0
"104.20.18.4",TCP,4.0
"114.67.56.84",TCP,4.0
"104.198.102.225",TCP,4.0
"34.204.29.83",TCP,4.0
"23.196.171.178",TCP,4.0
"54.192.48.141",TCP,4.0
"152.195.33.132",TCP,4.0
"69.167.130.67",TCP,4.0
"94.124.132.36",TCP,4.0
"52.84.64.97",TCP,4.0
"94.228.133.235",TCP,4.0
"203.111.240.213",TCP,4.0
"217.160.72.6",TCP,4.0
"52.3.14.46",TCP,4.0
"23.23.197.77",TCP,4.0
"52.6.138.132",TCP,4.0
"95.142.194.3",TCP,4.0
"109.232.194.253",TCP,4.0
"50.17.224.254",TCP,4.0
"212.71.237.162",TCP,4.0
"52.86.193.130",TCP,4.0
"23.210.85.73",TCP,4.0
"104.88.87.167",TCP,4.0
"52.17.250.174",TCP,4.0
"69.192.24.87",TCP,4.0
"50.16.137.45",TCP,4.0
"54.204.46.228",TCP,4.0
"52.6.92.48",TCP,4.0
"34.200.73.118",TCP,4.0
"208.100.17.176",TCP,4.0
"13.74.155.113",TCP,4.0
"208.100.17.181",TCP,4.0
"185.99.9.116",TCP,4.0
"23.4.37.80",TCP,4.0
"23.63.226.113",TCP,4.0
"113.40.37.72",TCP,4.0
"96.16.199.131",TCP,4.0
"34.196.18.30",TCP,4.0
"104.87.104.141",TCP,4.0
"54.208.97.14",TCP,4.0
"220.181.105.183",TCP,4.0
"104.94.226.204",TCP,4.0
"104.25.96.28",TCP,4.0
"157.240.18.36",TCP,4.0
"96.45.82.55",TCP,4.0
"157.240.2.41",TCP,4.0
"146.20.128.243",TCP,4.0
"54.209.246.197",TCP,4.0
"23.198.7.68",TCP,4.0
"218.60.45.42",TCP,4.0
"54.210.195.63",TCP,4.0
"54.154.7.88",TCP,4.0
"185.189.12.242",TCP,4.0
"212.83.50.100",TCP,4.0
"34.227.39.69",TCP,4.0
"101.79.212.233",TCP,4.0
"52.203.225.47",TCP,4.0
"101.79.242.133",TCP,4.0
"184.50.108.139",TCP,4.0
"72.247.140.159",TCP,4.0
"52.45.10.45",TCP,4.0
"151.101.0.200",TCP,4.0
"104.118.223.67",TCP,4.0
"54.164.191.80",TCP,4.0
"72.5.205.30",TCP,4.0
"23.203.21.75",TCP,4.0
"52.84.143.151",TCP,4.0
"208.101.10.230",TCP,4.0
"54.230.51.23",TCP,4.0
"116.213.214.219",TCP,4.0
"151.101.128.114",TCP,4.0
"213.165.66.59",TCP,4.0
"52.84.143.186",TCP,4.0
"54.225.134.43",TCP,4.0
"104.88.82.105",TCP,4.0
"50.17.182.196",TCP,4.0
"23.7.36.168",TCP,4.0
"54.225.209.131",TCP,4.0
"104.88.82.15",TCP,4.0
"184.29.139.201",TCP,4.0
"23.194.180.98",TCP,4.0
"34.197.170.93",TCP,4.0
"52.0.149.162",TCP,4.0
"54.230.19.58",TCP,4.0
"52.206.100.237",TCP,4.0
"54.230.38.250",TCP,4.0
"23.208.80.229",TCP,4.0
"204.155.145.200",TCP,4.0
"52.206.15.157",TCP,4.0
"104.18.53.206",TCP,4.0
"151.101.128.194",TCP,4.0
"54.230.44.29",TCP,4.0
"72.5.205.52",TCP,4.0
"104.18.62.224",TCP,4.0
"54.231.114.19",TCP,4.0
"162.159.211.8",TCP,4.0
"54.231.120.18",TCP,4.0
"104.28.13.116",TCP,4.0
"52.84.143.93",TCP,4.0
"52.73.40.4",TCP,4.0
"172.217.3.40",TCP,4.0
"52.20.55.169",TCP,4.0
"172.217.4.99",TCP,4.0
"23.203.92.80",TCP,4.0
"104.16.108.231",TCP,4.0
"72.5.205.63",TCP,4.0
"23.194.181.4",TCP,4.0
"23.50.67.81",TCP,4.0
"185.187.80.130",TCP,4.0
"213.180.193.210",TCP,4.0
"52.207.111.23",TCP,4.0
"34.251.40.129",TCP,4.0
"207.229.75.22",TCP,4.0
"34.198.58.82",TCP,4.0
"54.231.185.44",TCP,4.0
"184.50.238.113",TCP,4.0
"158.85.41.206",TCP,4.0
"35.156.148.31",TCP,4.0
"184.50.238.241",TCP,4.0
"52.8.59.55",TCP,4.0
"54.231.40.171",TCP,4.0
"35.156.99.255",TCP,4.0
"104.16.119.12",TCP,4.0
"194.190.117.93",TCP,4.0
"54.231.72.163",TCP,4.0
"52.84.134.163",TCP,4.0
"207.244.102.143",TCP,4.0
"52.202.218.135",TCP,4.0
"23.78.140.162",TCP,4.0
"23.111.9.16",TCP,4.0
"208.100.17.183",TCP,4.0
"54.230.51.44",TCP,4.0
"159.127.42.169",TCP,4.0
"23.194.181.171",TCP,4.0
"52.212.107.173",TCP,4.0
"52.84.135.135",TCP,4.0
"54.231.81.11",TCP,4.0
"54.172.177.101",TCP,4.0
"203.205.151.240",TCP,4.0
"54.231.113.195",TCP,4.0
"185.39.80.112",TCP,4.0
"50.18.106.114",TCP,4.0
"54.231.81.112",TCP,4.0
"54.231.235.41",TCP,4.0
"203.205.158.34",TCP,4.0
"52.84.137.123",TCP,4.0
"23.195.252.243",TCP,4.0
"163.172.224.34",TCP,4.0
"52.216.0.8",TCP,4.0
"54.172.254.240",TCP,4.0
"193.70.47.153",TCP,4.0
"175.111.28.43",TCP,4.0
"178.172.160.16",TCP,4.0
"184.73.154.74",TCP,4.0
"54.231.82.36",TCP,4.0
"23.15.157.233",TCP,4.0
"54.192.36.186",TCP,4.0
"123.129.244.221",TCP,4.0
"23.96.52.53",TCP,4.0
"74.209.129.202",TCP,4.0
"54.231.98.80",TCP,4.0
"104.28.31.110",TCP,4.0
"35.164.103.90",TCP,4.0
"104.97.138.22",TCP,4.0
"54.235.108.255",TCP,4.0
"104.17.129.32",TCP,4.0
"74.125.29.109",TCP,4.0
"23.222.123.52",TCP,4.0
"104.90.89.181",TCP,4.0
"208.46.17.64",TCP,4.0
"104.90.89.210",TCP,4.0
"54.178.249.132",TCP,4.0
"74.125.68.136",TCP,4.0
"54.235.206.1",TCP,4.0
"208.111.40.12",TCP,4.0
"208.46.17.81",TCP,4.0
"208.185.118.89",TCP,4.0
"74.217.63.47",TCP,4.0
"54.235.182.124",TCP,4.0
"216.128.124.245",TCP,4.0
"52.216.18.168",TCP,4.0
"199.193.116.83",TCP,4.0
"54.192.36.240",TCP,4.0
"23.62.239.8",TCP,4.0
"208.185.50.45",TCP,4.0
"172.217.9.163",TCP,4.0
"112.140.42.156",TCP,4.0
"34.199.154.31",TCP,4.0
"104.16.187.108",TCP,4.0
"52.84.143.178",TCP,4.0
"130.211.78.228",TCP,4.0
"74.217.63.54",TCP,4.0
"217.23.145.13",TCP,4.0
"54.236.3.170",TCP,4.0
"74.217.63.33",TCP,4.0
"52.84.143.192",TCP,4.0
"184.25.56.171",TCP,4.0
"23.63.108.22",TCP,4.0
"178.248.238.5",TCP,4.0
"54.236.94.183",TCP,4.0
"104.96.0.179",TCP,4.0
"165.254.155.89",TCP,4.0
"54.243.152.75",TCP,4.0
"23.208.150.195",TCP,4.0
"52.216.19.88",TCP,4.0
"54.192.36.109",TCP,4.0
"54.243.156.160",TCP,4.0
"34.199.34.32",TCP,4.0
"208.185.50.66",TCP,4.0
"194.232.104.156",TCP,4.0
"199.38.183.217",TCP,4.0
"54.243.160.112",TCP,4.0
"34.205.137.162",TCP,4.0
"54.243.164.107",TCP,4.0
"54.243.163.20",TCP,4.0
"50.19.231.189",TCP,4.0
"75.98.68.34",TCP,4.0
"50.19.253.20",TCP,4.0
"52.216.20.219",TCP,4.0
"52.84.143.75",TCP,4.0
"52.49.231.171",TCP,4.0
"151.101.64.143",TCP,4.0
"172.217.7.226",TCP,4.0
"54.192.36.125",TCP,4.0
"54.243.249.85",TCP,4.0
"52.206.29.207",TCP,4.0
"35.190.131.22",TCP,4.0
"216.137.43.169",TCP,4.0
"77.223.144.5",TCP,4.0
"216.151.177.33",TCP,4.0
"34.192.139.143",TCP,4.0
"167.114.35.240",TCP,4.0
"77.75.77.215",TCP,4.0
"208.92.238.32",TCP,4.0
"23.199.0.153",TCP,4.0
"152.195.33.158",TCP,4.0
"23.194.140.228",TCP,4.0
"208.92.52.196",TCP,4.0
"54.245.89.129",TCP,4.0
"54.243.255.176",TCP,4.0
"34.192.244.185",TCP,4.0
"50.23.200.73",TCP,4.0
"104.16.71.45",TCP,4.0
"176.32.100.230",TCP,4.0
"172.82.200.144",TCP,4.0
"172.224.13.189",TCP,4.0
"52.5.84.180",TCP,4.0
"34.199.74.164",TCP,4.0
"23.21.72.203",TCP,4.0
"104.196.194.197",TCP,4.0
"54.64.186.16",TCP,4.0
"104.16.107.123",TCP,4.0
"54.65.141.88",TCP,4.0
"208.93.230.26",TCP,4.0
"52.15.216.175",TCP,4.0
"54.243.37.122",TCP,4.0
"54.69.155.132",TCP,4.0
"75.98.70.31",TCP,4.0
"37.157.2.27",TCP,4.0
"23.23.134.233",TCP,4.0
"184.26.153.97",TCP,4.0
"54.192.36.143",TCP,4.0
"52.216.230.139",TCP,4.0
"130.211.13.189",TCP,4.0
"54.72.125.147",TCP,4.0
"104.97.77.90",TCP,4.0
"52.216.230.187",TCP,4.0
"209.15.224.6",TCP,4.0
"173.194.166.185",TCP,4.0
"205.180.87.204",TCP,4.0
"104.17.111.122",TCP,4.0
"104.16.108.123",TCP,4.0
"78.140.191.92",TCP,4.0
"77.120.111.176",TCP,4.0
"37.252.172.219",TCP,4.0
"37.157.2.29",TCP,4.0
"23.208.149.135",TCP,4.0
"185.49.84.252",TCP,4.0
"52.84.33.25",TCP,4.0
"176.32.93.58",TCP,4.0
"52.84.34.122",TCP,4.0
"104.20.12.25",TCP,4.0
"79.127.127.68",TCP,4.0
"37.157.2.43",TCP,4.0
"52.193.143.39",TCP,4.0
"169.54.129.12",TCP,4.0
"216.137.43.119",TCP,4.0
"77.88.55.66",TCP,4.0
"52.84.4.68",TCP,4.0
"52.21.44.210",TCP,4.0
"34.194.20.115",TCP,4.0
"23.194.108.147",TCP,4.0
"216.151.177.62",TCP,4.0
"216.201.82.87",TCP,4.0
"113.207.48.168",TCP,4.0
"185.5.137.210",TCP,4.0
"37.9.239.37",TCP,4.0
"54.65.184.11",TCP,4.0
"104.17.50.107",TCP,4.0
"54.65.207.245",TCP,4.0
"209.107.209.50",TCP,4.0
"169.54.129.36",TCP,4.0
"52.216.64.232",TCP,4.0
"205.197.3.146",TCP,4.0
"52.196.5.57",TCP,4.0
"205.197.3.171",TCP,4.0
"8.39.37.61",TCP,4.0
"52.84.26.254",TCP,4.0
"54.84.235.72",TCP,4.0
"104.20.19.4",TCP,4.0
"52.84.40.17",TCP,4.0
"78.155.222.213",TCP,4.0
"52.84.40.20",TCP,4.0
"78.46.38.211",TCP,4.0
"162.243.1.175",TCP,4.0
"37.48.124.69",TCP,4.0
"179.43.190.19",TCP,4.0
"8.12.226.44",TCP,4.0
"104.97.140.27",TCP,4.0
"8.12.47.212",TCP,4.0
"222.161.225.234",TCP,4.0
"8.253.47.231",TCP,4.0
"54.86.197.226",TCP,4.0
"54.192.36.41",TCP,4.0
"54.86.30.92",TCP,4.0
"23.194.98.144",TCP,4.0
"54.192.37.8",TCP,4.0
"8.254.207.102",TCP,4.0
"52.84.40.67",TCP,4.0
"37.59.32.200",TCP,4.0
"23.217.49.159",TCP,4.0
"54.72.68.21",TCP,4.0
"115.127.226.243",TCP,4.0
"52.84.26.78",TCP,4.0
"52.84.40.85",TCP,4.0
"216.52.31.73",TCP,4.0
"54.86.52.213",TCP,4.0
"209.85.144.109",TCP,4.0
"34.207.42.44",TCP,4.0
"169.54.129.9",TCP,4.0
"137.74.1.65",TCP,4.0
"38.135.33.95",TCP,4.0
"115.127.234.2",TCP,4.0
"176.34.120.132",TCP,4.0
"23.227.138.206",TCP,4.0
"52.216.1.80",TCP,4.0
"52.84.60.185",TCP,4.0
"52.216.16.115",TCP,4.0
"80.86.106.245",TCP,4.0
"216.58.200.174",TCP,4.0
"209.204.228.173",TCP,4.0
"54.192.36.89",TCP,4.0
"38.69.238.113",TCP,4.0
"151.101.128.250",TCP,4.0
"38.69.238.114",TCP,4.0
"38.29.168.169",TCP,4.0
"54.192.38.7",TCP,4.0
"52.216.16.48",TCP,4.0
"34.196.180.34",TCP,4.0
"205.251.145.6",TCP,4.0
"52.84.63.178",TCP,4.0
"23.194.109.148",TCP,4.0
"52.216.82.0",TCP,4.0
"54.83.19.188",TCP,4.0
"104.196.216.31",TCP,4.0
"104.20.2.134",TCP,4.0
"54.192.48.125",TCP,4.0
"151.101.64.200",TCP,4.0
"52.199.214.154",TCP,4.0
"52.216.17.203",TCP,4.0
"52.199.216.216",TCP,4.0
"176.34.120.242",TCP,4.0
"184.29.134.199",TCP,4.0
"23.8.101.21",TCP,4.0
"52.58.47.130",TCP,4.0
"23.195.253.46",TCP,4.0
"34.196.185.2",TCP,4.0
"173.194.205.109",TCP,4.0
"195.50.155.118",TCP,4.0
"52.216.18.80",TCP,4.0
"138.201.8.30",TCP,4.0
"52.216.21.163",TCP,4.0
"85.159.214.59",TCP,4.0
"209.85.234.95",TCP,4.0
"204.2.255.225",TCP,4.0
"52.216.224.224",TCP,4.0
"52.2.117.3",TCP,4.0
"54.87.213.223",TCP,4.0
"23.100.80.66",TCP,4.0
"52.84.4.64",TCP,4.0
"14.0.67.87",TCP,4.0
"216.58.218.195",TCP,4.0
"165.254.34.40",TCP,4.0
"23.195.253.55",TCP,4.0
"23.23.164.82",TCP,4.0
"54.88.217.104",TCP,4.0
"52.216.84.99",TCP,4.0
"54.88.26.164",TCP,4.0
"23.202.33.223",TCP,4.0
"107.182.231.45",TCP,4.0
"52.218.128.170",TCP,4.0
"52.216.225.224",TCP,4.0
"52.20.142.175",TCP,4.0
"81.222.128.229",TCP,4.0
"216.21.13.10",TCP,4.0
"107.20.144.20",TCP,4.0
"88.212.201.197",TCP,4.0
"31.13.80.37",TCP,4.0
"40.87.63.92",TCP,4.0
"52.216.226.48",TCP,4.0
"64.94.190.51",TCP,4.0
"52.216.227.0",TCP,4.0
"64.95.32.13",TCP,4.0
"52.48.66.100",TCP,4.0
"64.95.32.27",TCP,4.0
"63.140.54.247",TCP,4.0
"65.153.18.128",TCP,4.0
"54.192.37.226",TCP,4.0
"34.197.132.200",TCP,4.0
"54.192.37.23",TCP,4.0
"107.170.171.159",TCP,4.0
"23.194.109.25",TCP,4.0
"52.218.64.89",TCP,4.0
"63.144.176.34",TCP,4.0
"52.84.7.184",TCP,4.0
"52.84.40.198",TCP,4.0
"183.111.25.110",TCP,4.0
"85.25.30.170",TCP,4.0
"34.223.205.157",TCP,4.0
"85.90.245.27",TCP,4.0
"216.58.201.163",TCP,4.0
"104.225.8.149",TCP,4.0
"52.219.72.20",TCP,4.0
"63.144.176.64",TCP,4.0
"46.101.248.121",TCP,4.0
"40.112.209.67",TCP,4.0
"200.147.4.56",TCP,4.0
"52.216.32.115",TCP,4.0
"54.209.144.16",TCP,4.0
"151.101.64.250",TCP,4.0
"89.184.67.69",TCP,4.0
"52.84.40.54",TCP,4.0
"23.36.33.207",TCP,4.0
"63.251.109.81",TCP,4.0
"52.22.137.88",TCP,4.0
"52.216.65.243",TCP,4.0
"52.7.89.200",TCP,4.0
"173.194.74.156",TCP,4.0
"89.249.22.211",TCP,4.0
"200.201.171.223",TCP,4.0
"34.198.47.156",TCP,4.0
"52.216.80.219",TCP,4.0
"52.84.93.143",TCP,4.0
"52.216.80.248",TCP,4.0
"54.210.199.90",TCP,4.0
"144.76.184.162",TCP,4.0
"46.229.145.32",TCP,4.0
"23.21.135.2",TCP,4.0
"66.198.26.57",TCP,4.0
"63.251.85.44",TCP,4.0
"104.20.86.120",TCP,4.0
"34.192.49.35",TCP,4.0
"66.211.160.196",TCP,4.0
"63.251.88.57",TCP,4.0
"52.85.112.241",TCP,4.0
"216.58.219.243",TCP,4.0
"66.211.160.88",TCP,4.0
"88.212.202.53",TCP,4.0
"91.189.89.115",TCP,4.0
"64.151.126.118",TCP,4.0
"52.200.116.219",TCP,4.0
"104.244.43.197",TCP,4.0
"192.132.33.31",TCP,4.0
"52.216.80.88",TCP,4.0
"46.229.166.179",TCP,4.0
"88.212.252.76",TCP,4.0
"23.48.205.65",TCP,4.0
"89.163.159.101",TCP,4.0
"52.22.63.50",TCP,4.0
"40.68.219.218",TCP,4.0
"52.22.77.78",TCP,4.0
"23.194.121.155",TCP,4.0
"46.4.104.227",TCP,4.0
"52.84.64.174",TCP,4.0
"174.129.254.239",TCP,4.0
"108.177.112.157",TCP,4.0
"104.24.120.247",TCP,4.0
"52.216.83.0",TCP,4.0
"104.24.19.65",TCP,4.0
"108.59.6.116",TCP,4.0
"146.20.128.151",TCP,4.0
"64.95.32.14",TCP,4.0
"23.203.68.98",TCP,4.0
"52.84.64.211",TCP,4.0
"52.23.133.40",TCP,4.0
"42.236.125.44",TCP,4.0
"172.217.0.226",TCP,4.0
"23.21.250.23",TCP,4.0
"54.217.212.107",TCP,4.0
"146.20.128.98",TCP,4.0
"101.37.178.168",TCP,4.0
"54.192.48.135",TCP,4.0
"210.61.56.24",TCP,4.0
"65.39.197.206",TCP,4.0
"52.89.228.44",TCP,4.0
"91.192.148.101",TCP,4.0
"34.199.156.137",TCP,4.0
"52.216.86.99",TCP,4.0
"34.224.224.70",TCP,4.0
"52.84.67.184",TCP,4.0
"52.72.224.189",TCP,4.0
"91.195.49.243",TCP,4.0
"52.9.151.88",TCP,4.0
"52.84.7.113",TCP,4.0
"5.79.102.211",TCP,4.0
"91.221.127.108",TCP,4.0
"52.73.154.84",TCP,4.0
"104.16.32.52",TCP,4.0
"211.234.117.242",TCP,4.0
"52.218.64.59",TCP,4.0
"104.25.16.36",TCP,4.0
"45.33.22.199",TCP,4.0
"23.53.112.11",TCP,4.0
"52.84.86.154",TCP,4.0
"23.192.33.103",TCP,4.0
"52.218.65.68",TCP,4.0
"67.135.105.113",TCP,4.0
"66.150.48.17",TCP,4.0
"67.217.177.158",TCP,4.0
"52.219.4.72",TCP,4.0
"52.29.187.55",TCP,4.0
"104.16.6.18",TCP,4.0
"5.9.107.113",TCP,4.0
"211.115.118.185",TCP,4.0
"34.199.192.12",TCP,4.0
"46.166.188.37",TCP,4.0
"104.25.168.114",TCP,4.0
"52.84.88.86",TCP,4.0
"107.20.240.48",TCP,4.0
"94.100.18.243",TCP,4.0
"67.72.99.140",TCP,4.0
"34.206.158.237",TCP,4.0
"104.25.17.36",TCP,4.0
"46.4.42.118",TCP,4.0
"52.3.147.117",TCP,4.0
"94.182.146.195",TCP,4.0
"54.221.249.47",TCP,4.0
"104.25.122.37",TCP,4.0
"68.67.154.99",TCP,4.0
"94.199.251.101",TCP,4.0
"198.41.215.184",TCP,4.0
"23.194.140.89",TCP,4.0
"23.203.93.172",TCP,4.0
"66.235.145.114",TCP,4.0
"52.73.61.242",TCP,4.0
"52.84.93.57",TCP,4.0
"185.108.84.142",TCP,4.0
"104.27.139.75",TCP,4.0
"54.225.107.181",TCP,4.0
"66.235.146.174",TCP,4.0
"54.225.132.168",TCP,4.0
"52.22.175.103",TCP,4.0
"92.223.17.47",TCP,4.0
"23.36.34.30",TCP,4.0
"52.32.149.32",TCP,4.0
"54.192.48.240",TCP,4.0
"52.76.120.197",TCP,4.0
"66.242.15.113",TCP,4.0
"50.16.228.16",TCP,4.0
"172.217.3.113",TCP,4.0
"23.208.28.8",TCP,4.0
"66.242.15.227",TCP,4.0
"148.251.20.246",TCP,4.0
"66.61.168.112",TCP,4.0
"54.165.124.205",TCP,4.0
"34.195.220.109",TCP,4.0
"119.205.216.200",TCP,4.0
"195.88.55.116",TCP,4.0
"104.27.178.80",TCP,4.0
"211.8.49.91",TCP,4.0
"192.95.33.211",TCP,4.0
"67.220.103.123",TCP,4.0
"192.99.16.110",TCP,4.0
"203.205.158.38",TCP,4.0
"93.184.215.35",TCP,4.0
"109.232.194.252",TCP,4.0
"69.194.129.78",TCP,4.0
"203.205.158.44",TCP,4.0
"69.31.33.226",TCP,4.0
"104.16.72.45",TCP,4.0
"34.225.56.90",TCP,4.0
"104.16.79.22",TCP,4.0
"153.254.173.97",TCP,4.0
"104.25.238.35",TCP,4.0
"176.32.87.225",TCP,4.0
"96.17.42.186",TCP,4.0
"148.251.96.220",TCP,4.0
"104.25.72.103",TCP,4.0
"107.23.131.213",TCP,4.0
"104.88.89.125",TCP,4.0
"192.99.17.83",TCP,4.0
"203.205.191.27",TCP,4.0
"23.194.142.65",TCP,4.0
"23.210.84.74",TCP,4.0
"54.172.168.9",TCP,4.0
"203.216.211.92",TCP,4.0
"72.21.81.189",TCP,4.0
"5.45.205.231",TCP,4.0
"34.226.31.176",TCP,4.0
"104.25.83.101",TCP,4.0
"54.172.234.244",TCP,4.0
"149.202.67.34",TCP,4.0
"23.66.180.175",TCP,4.0
"104.25.94.51",TCP,4.0
"107.23.154.123",TCP,4.0
"34.195.38.14",TCP,4.0
"149.202.222.105",TCP,4.0
"52.28.170.232",TCP,4.0
"212.77.188.193",TCP,4.0
"104.17.110.122",TCP,4.0
"212.77.188.194",TCP,4.0
"52.15.205.118",TCP,4.0
"23.204.238.138",TCP,4.0
"149.6.126.132",TCP,4.0
"151.101.64.222",TCP,4.0
"52.57.12.48",TCP,4.0
"95.163.95.118",TCP,4.0
"104.17.128.32",TCP,4.0
"199.15.188.146",TCP,4.0
"206.217.206.81",TCP,4.0
"207.109.221.137",TCP,4.0
"23.66.236.81",TCP,4.0
"54.178.136.151",TCP,4.0
"151.101.0.114",TCP,4.0
"213.13.25.45",TCP,4.0
"23.66.238.173",TCP,4.0
"104.79.142.197",TCP,4.0
"104.79.151.15",TCP,4.0
"72.251.244.141",TCP,4.0
"23.194.142.73",TCP,4.0
"23.66.246.81",TCP,4.0
"54.230.48.138",TCP,4.0
"54.230.48.211",TCP,4.0
"54.230.48.233",TCP,4.0
"104.88.104.236",TCP,4.0
"23.194.108.217",TCP,4.0
"52.84.7.133",TCP,3.0
"23.194.108.218",TCP,3.0
"52.84.64.99",TCP,3.0
"54.230.51.170",TCP,3.0
"52.192.136.173",TCP,3.0
"213.155.156.182",TCP,3.0
"52.69.67.93",TCP,3.0
"52.204.223.55",TCP,3.0
"151.101.65.195",TCP,3.0
"54.230.51.242",TCP,3.0
"178.33.228.223",TCP,3.0
"184.173.165.60",TCP,3.0
"52.84.86.38",TCP,3.0
"54.230.51.99",TCP,3.0
"52.7.103.148",TCP,3.0
"207.189.124.26",TCP,3.0
"203.133.172.30",TCP,3.0
"104.154.127.47",TCP,3.0
"54.192.48.44",TCP,3.0
"54.192.36.142",TCP,3.0
"54.192.48.53",TCP,3.0
"52.84.143.57",TCP,3.0
"104.88.85.104",TCP,3.0
"23.206.192.211",TCP,3.0
