s.Source_IP,s.Source_Port,l.Label_Name,r.count
172.16.0.1,56130,FTP-Patator,4
172.16.0.1,56132,FTP-Patator,4
172.16.0.1,56122,FTP-Patator,4
172.16.0.1,56118,FTP-Patator,4
172.16.0.1,56120,FTP-Patator,4
172.16.0.1,56116,FTP-Patator,4
172.16.0.1,56114,FTP-Patator,4
172.16.0.1,56110,FTP-Patator,4
172.16.0.1,56108,FTP-Patator,4
172.16.0.1,56112,FTP-Patator,4
172.16.0.1,56106,FTP-Patator,4
172.16.0.1,56104,FTP-Patator,4
172.16.0.1,56102,FTP-Patator,4
172.16.0.1,56098,FTP-Patator,4
172.16.0.1,56100,FTP-Patator,4
172.16.0.1,56096,FTP-Patator,4
172.16.0.1,56094,FTP-Patator,4
172.16.0.1,56084,FTP-Patator,4
172.16.0.1,56086,FTP-Patator,4
172.16.0.1,56088,FTP-Patator,4
172.16.0.1,56090,FTP-Patator,4
172.16.0.1,56092,FTP-Patator,4
172.16.0.1,56082,FTP-Patator,4
172.16.0.1,56078,FTP-Patator,4
172.16.0.1,56080,FTP-Patator,4
172.16.0.1,56076,FTP-Patator,4
172.16.0.1,56074,FTP-Patator,4
172.16.0.1,56070,FTP-Patator,4
172.16.0.1,56072,FTP-Patator,4
172.16.0.1,56066,FTP-Patator,4
172.16.0.1,56064,FTP-Patator,4
172.16.0.1,56068,FTP-Patator,4
172.16.0.1,56062,FTP-Patator,4
172.16.0.1,56058,FTP-Patator,4
172.16.0.1,56060,FTP-Patator,4
172.16.0.1,56056,FTP-Patator,4
172.16.0.1,56054,FTP-Patator,4
172.16.0.1,56050,FTP-Patator,4
172.16.0.1,56052,FTP-Patator,4
172.16.0.1,56048,FTP-Patator,4
172.16.0.1,56042,FTP-Patator,4
172.16.0.1,56044,FTP-Patator,4
172.16.0.1,56046,FTP-Patator,4
172.16.0.1,56040,FTP-Patator,4
172.16.0.1,56038,FTP-Patator,4
172.16.0.1,56036,FTP-Patator,4
172.16.0.1,56034,FTP-Patator,4
172.16.0.1,56030,FTP-Patator,4
172.16.0.1,56032,FTP-Patator,4
172.16.0.1,56028,FTP-Patator,4
172.16.0.1,56022,FTP-Patator,4
172.16.0.1,56024,FTP-Patator,4
172.16.0.1,56026,FTP-Patator,4
172.16.0.1,56020,FTP-Patator,4
172.16.0.1,56018,FTP-Patator,4
172.16.0.1,56016,FTP-Patator,4
172.16.0.1,56014,FTP-Patator,4
172.16.0.1,56010,FTP-Patator,4
172.16.0.1,56012,FTP-Patator,4
172.16.0.1,56004,FTP-Patator,4
172.16.0.1,56006,FTP-Patator,4
172.16.0.1,56008,FTP-Patator,4
172.16.0.1,56002,FTP-Patator,4
172.16.0.1,55998,FTP-Patator,4
172.16.0.1,56000,FTP-Patator,4
172.16.0.1,55996,FTP-Patator,4
172.16.0.1,55990,FTP-Patator,4
172.16.0.1,55992,FTP-Patator,4
172.16.0.1,55994,FTP-Patator,4
172.16.0.1,55984,FTP-Patator,4
172.16.0.1,55988,FTP-Patator,4
172.16.0.1,55986,FTP-Patator,4
172.16.0.1,55982,FTP-Patator,4
172.16.0.1,55978,FTP-Patator,4
172.16.0.1,55980,FTP-Patator,4
172.16.0.1,55976,FTP-Patator,4
172.16.0.1,55972,FTP-Patator,4
172.16.0.1,55974,FTP-Patator,4
172.16.0.1,55970,FTP-Patator,4
172.16.0.1,55966,FTP-Patator,4
172.16.0.1,55968,FTP-Patator,4
172.16.0.1,55962,FTP-Patator,4
172.16.0.1,55964,FTP-Patator,4
172.16.0.1,55960,FTP-Patator,4
172.16.0.1,55956,FTP-Patator,4
172.16.0.1,55958,FTP-Patator,4
172.16.0.1,55950,FTP-Patator,4
172.16.0.1,55952,FTP-Patator,4
172.16.0.1,55954,FTP-Patator,4
172.16.0.1,55944,FTP-Patator,4
172.16.0.1,55946,FTP-Patator,4
172.16.0.1,55948,FTP-Patator,4
172.16.0.1,55942,FTP-Patator,4
172.16.0.1,55940,FTP-Patator,4
172.16.0.1,55936,FTP-Patator,4
172.16.0.1,55938,FTP-Patator,4
172.16.0.1,55930,FTP-Patator,4
172.16.0.1,55932,FTP-Patator,4
172.16.0.1,55934,FTP-Patator,4
172.16.0.1,55924,FTP-Patator,4
172.16.0.1,55926,FTP-Patator,4
172.16.0.1,55928,FTP-Patator,4
172.16.0.1,55922,FTP-Patator,4
172.16.0.1,55920,FTP-Patator,4
172.16.0.1,55916,FTP-Patator,4
172.16.0.1,55918,FTP-Patator,4
172.16.0.1,55910,FTP-Patator,4
172.16.0.1,55912,FTP-Patator,4
172.16.0.1,55914,FTP-Patator,4
172.16.0.1,55904,FTP-Patator,4
172.16.0.1,55906,FTP-Patator,4
172.16.0.1,55908,FTP-Patator,4
172.16.0.1,55902,FTP-Patator,4
172.16.0.1,55896,FTP-Patator,4
172.16.0.1,55898,FTP-Patator,4
172.16.0.1,55900,FTP-Patator,4
172.16.0.1,55890,FTP-Patator,4
172.16.0.1,55892,FTP-Patator,4
172.16.0.1,55894,FTP-Patator,4
172.16.0.1,55884,FTP-Patator,4
172.16.0.1,55886,FTP-Patator,4
172.16.0.1,55888,FTP-Patator,4
172.16.0.1,55882,FTP-Patator,4
172.16.0.1,55876,FTP-Patator,4
172.16.0.1,55878,FTP-Patator,4
172.16.0.1,55880,FTP-Patator,4
172.16.0.1,55870,FTP-Patator,4
172.16.0.1,55872,FTP-Patator,4
172.16.0.1,55874,FTP-Patator,4
172.16.0.1,55866,FTP-Patator,4
172.16.0.1,55868,FTP-Patator,4
172.16.0.1,55864,FTP-Patator,4
172.16.0.1,55862,FTP-Patator,4
172.16.0.1,55856,FTP-Patator,4
172.16.0.1,55858,FTP-Patator,4
172.16.0.1,55860,FTP-Patator,4
172.16.0.1,55850,FTP-Patator,4
172.16.0.1,55852,FTP-Patator,4
172.16.0.1,55854,FTP-Patator,4
172.16.0.1,55842,FTP-Patator,4
172.16.0.1,55846,FTP-Patator,4
172.16.0.1,55844,FTP-Patator,4
172.16.0.1,55848,FTP-Patator,4
172.16.0.1,55840,FTP-Patator,4
172.16.0.1,55836,FTP-Patator,4
172.16.0.1,55838,FTP-Patator,4
172.16.0.1,55830,FTP-Patator,4
172.16.0.1,55832,FTP-Patator,4
172.16.0.1,55834,FTP-Patator,4
172.16.0.1,55822,FTP-Patator,4
172.16.0.1,55824,FTP-Patator,4
172.16.0.1,55826,FTP-Patator,4
172.16.0.1,55828,FTP-Patator,4
172.16.0.1,55820,FTP-Patator,4
172.16.0.1,55816,FTP-Patator,4
172.16.0.1,55818,FTP-Patator,4
172.16.0.1,55810,FTP-Patator,4
172.16.0.1,55812,FTP-Patator,4
172.16.0.1,55814,FTP-Patator,4
172.16.0.1,55802,FTP-Patator,4
172.16.0.1,55806,FTP-Patator,4
172.16.0.1,55808,FTP-Patator,4
172.16.0.1,55804,FTP-Patator,4
172.16.0.1,55796,FTP-Patator,4
172.16.0.1,55798,FTP-Patator,4
172.16.0.1,55800,FTP-Patator,4
172.16.0.1,55792,FTP-Patator,4
172.16.0.1,55794,FTP-Patator,4
172.16.0.1,55790,FTP-Patator,4
172.16.0.1,55786,FTP-Patator,4
172.16.0.1,55788,FTP-Patator,4
172.16.0.1,55782,FTP-Patator,4
172.16.0.1,55784,FTP-Patator,4
172.16.0.1,55780,FTP-Patator,4
172.16.0.1,55776,FTP-Patator,4
172.16.0.1,55778,FTP-Patator,4
172.16.0.1,55770,FTP-Patator,4
172.16.0.1,55772,FTP-Patator,4
172.16.0.1,55774,FTP-Patator,4
172.16.0.1,55766,FTP-Patator,4
172.16.0.1,55762,FTP-Patator,4
172.16.0.1,55764,FTP-Patator,4
172.16.0.1,55768,FTP-Patator,4
172.16.0.1,55756,FTP-Patator,4
172.16.0.1,55758,FTP-Patator,4
172.16.0.1,55760,FTP-Patator,4
172.16.0.1,55750,FTP-Patator,4
172.16.0.1,55754,FTP-Patator,4
172.16.0.1,55752,FTP-Patator,4
172.16.0.1,55746,FTP-Patator,4
172.16.0.1,55748,FTP-Patator,4
172.16.0.1,55744,FTP-Patator,4
172.16.0.1,55742,FTP-Patator,4
172.16.0.1,55740,FTP-Patator,4
172.16.0.1,55736,FTP-Patator,4
172.16.0.1,55738,FTP-Patator,4
172.16.0.1,55734,FTP-Patator,4
172.16.0.1,55730,FTP-Patator,4
172.16.0.1,55732,FTP-Patator,4
172.16.0.1,55724,FTP-Patator,4
172.16.0.1,55726,FTP-Patator,4
172.16.0.1,55728,FTP-Patator,4
172.16.0.1,55722,FTP-Patator,4
172.16.0.1,55720,FTP-Patator,4
172.16.0.1,55718,FTP-Patator,4
172.16.0.1,55716,FTP-Patator,4
172.16.0.1,55710,FTP-Patator,4
172.16.0.1,55712,FTP-Patator,4
172.16.0.1,55714,FTP-Patator,4
172.16.0.1,55706,FTP-Patator,4
172.16.0.1,55704,FTP-Patator,4
172.16.0.1,55708,FTP-Patator,4
172.16.0.1,55702,FTP-Patator,4
172.16.0.1,55698,FTP-Patator,4
172.16.0.1,55700,FTP-Patator,4
172.16.0.1,55696,FTP-Patator,4
172.16.0.1,55694,FTP-Patator,4
172.16.0.1,55690,FTP-Patator,4
172.16.0.1,55692,FTP-Patator,4
172.16.0.1,55686,FTP-Patator,4
172.16.0.1,55684,FTP-Patator,4
172.16.0.1,55688,FTP-Patator,4
172.16.0.1,55682,FTP-Patator,4
172.16.0.1,55680,FTP-Patator,4
172.16.0.1,55676,FTP-Patator,4
172.16.0.1,55678,FTP-Patator,4
172.16.0.1,55672,FTP-Patator,4
172.16.0.1,55674,FTP-Patator,4
172.16.0.1,55670,FTP-Patator,4
172.16.0.1,55666,FTP-Patator,4
172.16.0.1,55668,FTP-Patator,4
172.16.0.1,55662,FTP-Patator,4
172.16.0.1,55664,FTP-Patator,4
172.16.0.1,55656,FTP-Patator,4
172.16.0.1,55658,FTP-Patator,4
172.16.0.1,55660,FTP-Patator,4
172.16.0.1,55652,FTP-Patator,4
172.16.0.1,55654,FTP-Patator,4
172.16.0.1,55650,FTP-Patator,4
172.16.0.1,55644,FTP-Patator,4
172.16.0.1,55648,FTP-Patator,4
172.16.0.1,55646,FTP-Patator,4
172.16.0.1,55642,FTP-Patator,4
172.16.0.1,55640,FTP-Patator,4
172.16.0.1,55636,FTP-Patator,4
172.16.0.1,55638,FTP-Patator,4
172.16.0.1,55630,FTP-Patator,4
172.16.0.1,55632,FTP-Patator,4
172.16.0.1,55634,FTP-Patator,4
172.16.0.1,55626,FTP-Patator,4
172.16.0.1,55628,FTP-Patator,4
172.16.0.1,55622,FTP-Patator,4
172.16.0.1,55624,FTP-Patator,4
172.16.0.1,55620,FTP-Patator,4
172.16.0.1,55616,FTP-Patator,4
172.16.0.1,55618,FTP-Patator,4
172.16.0.1,55614,FTP-Patator,4
172.16.0.1,55612,FTP-Patator,4
172.16.0.1,55610,FTP-Patator,4
172.16.0.1,55602,FTP-Patator,4
172.16.0.1,55604,FTP-Patator,4
172.16.0.1,55606,FTP-Patator,4
172.16.0.1,55608,FTP-Patator,4
172.16.0.1,55600,FTP-Patator,4
172.16.0.1,55596,FTP-Patator,4
172.16.0.1,55598,FTP-Patator,4
172.16.0.1,55590,FTP-Patator,4
172.16.0.1,55594,FTP-Patator,4
172.16.0.1,55592,FTP-Patator,4
172.16.0.1,55582,FTP-Patator,4
172.16.0.1,55584,FTP-Patator,4
172.16.0.1,55588,FTP-Patator,4
172.16.0.1,55586,FTP-Patator,4
172.16.0.1,55578,FTP-Patator,4
172.16.0.1,55580,FTP-Patator,4
172.16.0.1,55576,FTP-Patator,4
172.16.0.1,55574,FTP-Patator,4
172.16.0.1,55572,FTP-Patator,4
172.16.0.1,55570,FTP-Patator,4
172.16.0.1,55568,FTP-Patator,4
172.16.0.1,55566,FTP-Patator,4
172.16.0.1,55564,FTP-Patator,4
172.16.0.1,55562,FTP-Patator,4
172.16.0.1,55554,FTP-Patator,4
172.16.0.1,55556,FTP-Patator,4
172.16.0.1,55558,FTP-Patator,4
172.16.0.1,55548,FTP-Patator,4
172.16.0.1,55552,FTP-Patator,4
172.16.0.1,55550,FTP-Patator,4
172.16.0.1,55546,FTP-Patator,4
172.16.0.1,55542,FTP-Patator,4
172.16.0.1,55540,FTP-Patator,4
172.16.0.1,55544,FTP-Patator,4
172.16.0.1,55534,FTP-Patator,4
172.16.0.1,55538,FTP-Patator,4
172.16.0.1,55536,FTP-Patator,4
172.16.0.1,55530,FTP-Patator,4
172.16.0.1,55528,FTP-Patator,4
172.16.0.1,55532,FTP-Patator,4
172.16.0.1,55526,FTP-Patator,4
172.16.0.1,55522,FTP-Patator,4
172.16.0.1,55520,FTP-Patator,4
172.16.0.1,55524,FTP-Patator,4
172.16.0.1,55514,FTP-Patator,4
172.16.0.1,55516,FTP-Patator,4
172.16.0.1,55518,FTP-Patator,4
172.16.0.1,55510,FTP-Patator,4
172.16.0.1,55512,FTP-Patator,4
172.16.0.1,55508,FTP-Patator,4
172.16.0.1,55504,FTP-Patator,4
172.16.0.1,55506,FTP-Patator,4
172.16.0.1,55500,FTP-Patator,4
172.16.0.1,55502,FTP-Patator,4
172.16.0.1,55494,FTP-Patator,4
172.16.0.1,55496,FTP-Patator,4
172.16.0.1,55498,FTP-Patator,4
172.16.0.1,55492,FTP-Patator,4
172.16.0.1,55490,FTP-Patator,4
172.16.0.1,55488,FTP-Patator,4
172.16.0.1,55484,FTP-Patator,4
172.16.0.1,55486,FTP-Patator,4
172.16.0.1,55480,FTP-Patator,4
172.16.0.1,55482,FTP-Patator,4
172.16.0.1,55476,FTP-Patator,4
172.16.0.1,55478,FTP-Patator,4
172.16.0.1,55474,FTP-Patator,4
172.16.0.1,55470,FTP-Patator,4
172.16.0.1,55472,FTP-Patator,4
172.16.0.1,55468,FTP-Patator,4
172.16.0.1,55464,FTP-Patator,4
172.16.0.1,55466,FTP-Patator,4
172.16.0.1,55460,FTP-Patator,4
172.16.0.1,55462,FTP-Patator,4
172.16.0.1,55456,FTP-Patator,4
172.16.0.1,55458,FTP-Patator,4
172.16.0.1,55454,FTP-Patator,4
172.16.0.1,55450,FTP-Patator,4
172.16.0.1,55452,FTP-Patator,4
172.16.0.1,55448,FTP-Patator,4
172.16.0.1,55446,FTP-Patator,4
172.16.0.1,55444,FTP-Patator,4
172.16.0.1,55438,FTP-Patator,4
172.16.0.1,55440,FTP-Patator,4
172.16.0.1,55442,FTP-Patator,4
172.16.0.1,55436,FTP-Patator,4
172.16.0.1,55434,FTP-Patator,4
172.16.0.1,55430,FTP-Patator,4
172.16.0.1,55432,FTP-Patator,4
172.16.0.1,55428,FTP-Patator,4
172.16.0.1,55426,FTP-Patator,4
172.16.0.1,55424,FTP-Patator,4
172.16.0.1,55420,FTP-Patator,4
172.16.0.1,55422,FTP-Patator,4
172.16.0.1,55418,FTP-Patator,4
172.16.0.1,55416,FTP-Patator,4
172.16.0.1,55414,FTP-Patator,4
172.16.0.1,55412,FTP-Patator,4
172.16.0.1,55410,FTP-Patator,4
172.16.0.1,55408,FTP-Patator,4
172.16.0.1,55406,FTP-Patator,4
172.16.0.1,55402,FTP-Patator,4
172.16.0.1,55404,FTP-Patator,4
172.16.0.1,55400,FTP-Patator,4
172.16.0.1,55396,FTP-Patator,4
172.16.0.1,55398,FTP-Patator,4
172.16.0.1,55394,FTP-Patator,4
172.16.0.1,55390,FTP-Patator,4
172.16.0.1,55392,FTP-Patator,4
172.16.0.1,55388,FTP-Patator,4
172.16.0.1,55386,FTP-Patator,4
172.16.0.1,55380,FTP-Patator,4
172.16.0.1,55384,FTP-Patator,4
172.16.0.1,55382,FTP-Patator,4
172.16.0.1,55376,FTP-Patator,4
172.16.0.1,55378,FTP-Patator,4
172.16.0.1,55374,FTP-Patator,4
172.16.0.1,55370,FTP-Patator,4
172.16.0.1,55372,FTP-Patator,4
172.16.0.1,55368,FTP-Patator,4
172.16.0.1,55360,FTP-Patator,4
172.16.0.1,55362,FTP-Patator,4
172.16.0.1,55364,FTP-Patator,4
172.16.0.1,55366,FTP-Patator,4
172.16.0.1,55356,FTP-Patator,4
172.16.0.1,55358,FTP-Patator,4
172.16.0.1,55354,FTP-Patator,4
172.16.0.1,55350,FTP-Patator,4
172.16.0.1,55352,FTP-Patator,4
172.16.0.1,55348,FTP-Patator,4
172.16.0.1,55346,FTP-Patator,4
172.16.0.1,55340,FTP-Patator,4
172.16.0.1,55342,FTP-Patator,4
172.16.0.1,55344,FTP-Patator,4
172.16.0.1,55336,FTP-Patator,4
172.16.0.1,55338,FTP-Patator,4
172.16.0.1,55334,FTP-Patator,4
172.16.0.1,55328,FTP-Patator,4
172.16.0.1,55330,FTP-Patator,4
172.16.0.1,55332,FTP-Patator,4
172.16.0.1,55322,FTP-Patator,4
172.16.0.1,55324,FTP-Patator,4
172.16.0.1,55320,FTP-Patator,4
172.16.0.1,55326,FTP-Patator,4
172.16.0.1,55312,FTP-Patator,4
172.16.0.1,55316,FTP-Patator,4
172.16.0.1,55314,FTP-Patator,4
172.16.0.1,55302,FTP-Patator,4
172.16.0.1,55304,FTP-Patator,4
172.16.0.1,55306,FTP-Patator,4
172.16.0.1,55300,FTP-Patator,4
172.16.0.1,55298,FTP-Patator,4
172.16.0.1,55294,FTP-Patator,4
172.16.0.1,55296,FTP-Patator,4
172.16.0.1,55288,FTP-Patator,4
172.16.0.1,55292,FTP-Patator,4
172.16.0.1,55290,FTP-Patator,4
172.16.0.1,55284,FTP-Patator,4
172.16.0.1,55286,FTP-Patator,4
172.16.0.1,55282,FTP-Patator,4
172.16.0.1,55280,FTP-Patator,4
172.16.0.1,55274,FTP-Patator,4
172.16.0.1,55278,FTP-Patator,4
172.16.0.1,55276,FTP-Patator,4
172.16.0.1,55272,FTP-Patator,4
172.16.0.1,55270,FTP-Patator,4
172.16.0.1,55268,FTP-Patator,4
172.16.0.1,55264,FTP-Patator,4
172.16.0.1,55266,FTP-Patator,4
172.16.0.1,55262,FTP-Patator,4
172.16.0.1,55260,FTP-Patator,4
172.16.0.1,55254,FTP-Patator,4
172.16.0.1,55258,FTP-Patator,4
172.16.0.1,55256,FTP-Patator,4
172.16.0.1,55252,FTP-Patator,4
172.16.0.1,55250,FTP-Patator,4
172.16.0.1,55248,FTP-Patator,4
172.16.0.1,55244,FTP-Patator,4
172.16.0.1,55246,FTP-Patator,4
172.16.0.1,55242,FTP-Patator,4
172.16.0.1,55240,FTP-Patator,4
172.16.0.1,55234,FTP-Patator,4
172.16.0.1,55238,FTP-Patator,4
172.16.0.1,55236,FTP-Patator,4
172.16.0.1,55232,FTP-Patator,4
172.16.0.1,55228,FTP-Patator,4
172.16.0.1,55230,FTP-Patator,4
172.16.0.1,55222,FTP-Patator,4
172.16.0.1,55226,FTP-Patator,4
172.16.0.1,55224,FTP-Patator,4
172.16.0.1,55220,FTP-Patator,4
172.16.0.1,55218,FTP-Patator,4
172.16.0.1,55216,FTP-Patator,4
172.16.0.1,55214,FTP-Patator,4
172.16.0.1,55212,FTP-Patator,4
172.16.0.1,55208,FTP-Patator,4
172.16.0.1,55210,FTP-Patator,4
172.16.0.1,55202,FTP-Patator,4
172.16.0.1,55204,FTP-Patator,4
172.16.0.1,55206,FTP-Patator,4
172.16.0.1,55200,FTP-Patator,4
172.16.0.1,55194,FTP-Patator,4
172.16.0.1,55196,FTP-Patator,4
172.16.0.1,55198,FTP-Patator,4
172.16.0.1,55192,FTP-Patator,4
172.16.0.1,55190,FTP-Patator,4
172.16.0.1,55188,FTP-Patator,4
172.16.0.1,55184,FTP-Patator,4
172.16.0.1,55186,FTP-Patator,4
172.16.0.1,55182,FTP-Patator,4
172.16.0.1,55180,FTP-Patator,4
172.16.0.1,55178,FTP-Patator,4
172.16.0.1,55174,FTP-Patator,4
172.16.0.1,55176,FTP-Patator,4
172.16.0.1,55172,FTP-Patator,4
172.16.0.1,55170,FTP-Patator,4
172.16.0.1,55168,FTP-Patator,4
172.16.0.1,55164,FTP-Patator,4
172.16.0.1,55166,FTP-Patator,4
172.16.0.1,55162,FTP-Patator,4
172.16.0.1,55160,FTP-Patator,4
172.16.0.1,55154,FTP-Patator,4
172.16.0.1,55158,FTP-Patator,4
172.16.0.1,55156,FTP-Patator,4
172.16.0.1,55150,FTP-Patator,4
172.16.0.1,55152,FTP-Patator,4
172.16.0.1,55148,FTP-Patator,4
172.16.0.1,55146,FTP-Patator,4
172.16.0.1,55142,FTP-Patator,4
172.16.0.1,55144,FTP-Patator,4
172.16.0.1,55140,FTP-Patator,4
172.16.0.1,55132,FTP-Patator,4
172.16.0.1,55136,FTP-Patator,4
172.16.0.1,55138,FTP-Patator,4
172.16.0.1,55134,FTP-Patator,4
172.16.0.1,55130,FTP-Patator,4
172.16.0.1,55128,FTP-Patator,4
172.16.0.1,55122,FTP-Patator,4
172.16.0.1,55124,FTP-Patator,4
172.16.0.1,55126,FTP-Patator,4
172.16.0.1,55120,FTP-Patator,4
172.16.0.1,55116,FTP-Patator,4
172.16.0.1,55118,FTP-Patator,4
172.16.0.1,55114,FTP-Patator,4
172.16.0.1,55112,FTP-Patator,4
172.16.0.1,55110,FTP-Patator,4
172.16.0.1,55108,FTP-Patator,4
172.16.0.1,55106,FTP-Patator,4
172.16.0.1,55102,FTP-Patator,4
172.16.0.1,55104,FTP-Patator,4
172.16.0.1,55090,FTP-Patator,4
172.16.0.1,55100,FTP-Patator,4
172.16.0.1,55092,FTP-Patator,4
172.16.0.1,55094,FTP-Patator,4
172.16.0.1,55096,FTP-Patator,4
172.16.0.1,55098,FTP-Patator,4
172.16.0.1,55088,FTP-Patator,4
172.16.0.1,55082,FTP-Patator,4
172.16.0.1,55086,FTP-Patator,4
172.16.0.1,55084,FTP-Patator,4
172.16.0.1,55080,FTP-Patator,4
172.16.0.1,55074,FTP-Patator,4
172.16.0.1,55076,FTP-Patator,4
172.16.0.1,55072,FTP-Patator,4
172.16.0.1,55078,FTP-Patator,4
172.16.0.1,55070,FTP-Patator,4
172.16.0.1,55068,FTP-Patator,4
172.16.0.1,55062,FTP-Patator,4
172.16.0.1,55064,FTP-Patator,4
172.16.0.1,55066,FTP-Patator,4
172.16.0.1,55060,FTP-Patator,4
172.16.0.1,55054,FTP-Patator,4
172.16.0.1,55056,FTP-Patator,4
172.16.0.1,55052,FTP-Patator,4
172.16.0.1,55050,FTP-Patator,4
172.16.0.1,55058,FTP-Patator,4
172.16.0.1,55048,FTP-Patator,4
172.16.0.1,55042,FTP-Patator,4
172.16.0.1,55044,FTP-Patator,4
172.16.0.1,55046,FTP-Patator,4
172.16.0.1,55038,FTP-Patator,4
172.16.0.1,55040,FTP-Patator,4
172.16.0.1,55036,FTP-Patator,4
172.16.0.1,55034,FTP-Patator,4
172.16.0.1,55030,FTP-Patator,4
172.16.0.1,55032,FTP-Patator,4
172.16.0.1,55028,FTP-Patator,4
172.16.0.1,55022,FTP-Patator,4
172.16.0.1,55026,FTP-Patator,4
172.16.0.1,55024,FTP-Patator,4
172.16.0.1,55014,FTP-Patator,4
172.16.0.1,55016,FTP-Patator,4
172.16.0.1,55012,FTP-Patator,4
172.16.0.1,55010,FTP-Patator,4
172.16.0.1,55006,FTP-Patator,4
172.16.0.1,55008,FTP-Patator,4
172.16.0.1,55004,FTP-Patator,4
172.16.0.1,54998,FTP-Patator,4
172.16.0.1,55000,FTP-Patator,4
172.16.0.1,55002,FTP-Patator,4
172.16.0.1,54994,FTP-Patator,4
172.16.0.1,54996,FTP-Patator,4
172.16.0.1,54990,FTP-Patator,4
172.16.0.1,54992,FTP-Patator,4
172.16.0.1,54986,FTP-Patator,4
172.16.0.1,54988,FTP-Patator,4
172.16.0.1,54984,FTP-Patator,4
172.16.0.1,54978,FTP-Patator,4
172.16.0.1,54980,FTP-Patator,4
172.16.0.1,54982,FTP-Patator,4
172.16.0.1,54974,FTP-Patator,4
172.16.0.1,54976,FTP-Patator,4
172.16.0.1,54970,FTP-Patator,4
172.16.0.1,54972,FTP-Patator,4
172.16.0.1,54968,FTP-Patator,4
172.16.0.1,54966,FTP-Patator,4
172.16.0.1,54964,FTP-Patator,4
172.16.0.1,54962,FTP-Patator,4
172.16.0.1,54958,FTP-Patator,4
172.16.0.1,54960,FTP-Patator,4
172.16.0.1,54956,FTP-Patator,4
172.16.0.1,54954,FTP-Patator,4
172.16.0.1,54950,FTP-Patator,4
172.16.0.1,54952,FTP-Patator,4
172.16.0.1,54946,FTP-Patator,4
172.16.0.1,54944,FTP-Patator,4
172.16.0.1,54948,FTP-Patator,4
172.16.0.1,54942,FTP-Patator,4
172.16.0.1,54938,FTP-Patator,4
172.16.0.1,54940,FTP-Patator,4
172.16.0.1,54934,FTP-Patator,4
172.16.0.1,54936,FTP-Patator,4
172.16.0.1,54928,FTP-Patator,4
172.16.0.1,54930,FTP-Patator,4
172.16.0.1,54932,FTP-Patator,4
172.16.0.1,54926,FTP-Patator,4
172.16.0.1,54924,FTP-Patator,4
172.16.0.1,54920,FTP-Patator,4
172.16.0.1,54922,FTP-Patator,4
172.16.0.1,54918,FTP-Patator,4
172.16.0.1,54914,FTP-Patator,4
172.16.0.1,54916,FTP-Patator,4
172.16.0.1,54904,FTP-Patator,4
172.16.0.1,54906,FTP-Patator,4
172.16.0.1,54908,FTP-Patator,4
172.16.0.1,54910,FTP-Patator,4
172.16.0.1,54912,FTP-Patator,4
172.16.0.1,54902,FTP-Patator,4
172.16.0.1,54898,FTP-Patator,4
172.16.0.1,54900,FTP-Patator,4
172.16.0.1,54894,FTP-Patator,4
172.16.0.1,54896,FTP-Patator,4
172.16.0.1,54886,FTP-Patator,4
172.16.0.1,54884,FTP-Patator,4
172.16.0.1,54892,FTP-Patator,4
172.16.0.1,54888,FTP-Patator,4
172.16.0.1,54890,FTP-Patator,4
172.16.0.1,54878,FTP-Patator,4
172.16.0.1,54880,FTP-Patator,4
172.16.0.1,54882,FTP-Patator,4
172.16.0.1,54874,FTP-Patator,4
172.16.0.1,54876,FTP-Patator,4
172.16.0.1,54872,FTP-Patator,4
172.16.0.1,54870,FTP-Patator,4
172.16.0.1,54868,FTP-Patator,4
172.16.0.1,54864,FTP-Patator,4
172.16.0.1,54866,FTP-Patator,4
172.16.0.1,54860,FTP-Patator,4
172.16.0.1,54858,FTP-Patator,4
172.16.0.1,54862,FTP-Patator,4
172.16.0.1,54852,FTP-Patator,4
172.16.0.1,54854,FTP-Patator,4
172.16.0.1,54850,FTP-Patator,4
172.16.0.1,54848,FTP-Patator,4
172.16.0.1,54844,FTP-Patator,4
172.16.0.1,54846,FTP-Patator,4
172.16.0.1,54842,FTP-Patator,4
172.16.0.1,54836,FTP-Patator,4
172.16.0.1,54840,FTP-Patator,4
172.16.0.1,54838,FTP-Patator,4
172.16.0.1,54832,FTP-Patator,4
172.16.0.1,54834,FTP-Patator,4
172.16.0.1,54822,FTP-Patator,4
172.16.0.1,54826,FTP-Patator,4
172.16.0.1,54824,FTP-Patator,4
172.16.0.1,54828,FTP-Patator,4
172.16.0.1,54830,FTP-Patator,4
172.16.0.1,54816,FTP-Patator,4
172.16.0.1,54820,FTP-Patator,4
172.16.0.1,54818,FTP-Patator,4
172.16.0.1,54812,FTP-Patator,4
172.16.0.1,54814,FTP-Patator,4
172.16.0.1,54804,FTP-Patator,4
172.16.0.1,54802,FTP-Patator,4
172.16.0.1,54806,FTP-Patator,4
172.16.0.1,54808,FTP-Patator,4
172.16.0.1,54810,FTP-Patator,4
172.16.0.1,54798,FTP-Patator,4
172.16.0.1,54800,FTP-Patator,4
172.16.0.1,54796,FTP-Patator,4
172.16.0.1,54792,FTP-Patator,4
172.16.0.1,54794,FTP-Patator,4
172.16.0.1,54788,FTP-Patator,4
172.16.0.1,54784,FTP-Patator,4
172.16.0.1,54782,FTP-Patator,4
172.16.0.1,54790,FTP-Patator,4
